subject,trial,gender,subj_race,hispanic,tag,cresp,response,confid,prime,target,include,resp
8,157,Male,White,No,1,q,q,3,Black,gun,1,1
8,159,Male,White,No,2,p,p,3,Black,tool,1,0
8,160,Male,White,No,3,q,q,3,White,gun,1,1
8,161,Male,White,No,4,p,p,3,White,tool,1,0
8,162,Male,White,No,1,q,q,3,Black,gun,1,1
8,163,Male,White,No,1,q,q,3,Black,gun,1,1
8,164,Male,White,No,3,q,q,3,White,gun,1,1
8,165,Male,White,No,2,p,p,3,Black,tool,1,0
8,166,Male,White,No,4,p,p,3,White,tool,1,0
8,167,Male,White,No,2,p,p,3,Black,tool,1,0
8,168,Male,White,No,2,p,p,3,Black,tool,1,0
8,169,Male,White,No,3,q,q,3,White,gun,1,1
8,170,Male,White,No,1,q,q,3,Black,gun,1,1
8,171,Male,White,No,2,p,q,1,Black,tool,1,1
8,172,Male,White,No,2,p,p,3,Black,tool,1,0
8,173,Male,White,No,4,p,p,3,White,tool,1,0
8,174,Male,White,No,3,q,q,3,White,gun,1,1
8,175,Male,White,No,3,q,q,3,White,gun,1,1
8,176,Male,White,No,4,p,q,1,White,tool,1,1
8,177,Male,White,No,4,p,p,3,White,tool,1,0
8,178,Male,White,No,4,p,p,3,White,tool,1,0
8,179,Male,White,No,4,p,p,3,White,tool,1,0
8,180,Male,White,No,4,p,p,3,White,tool,1,0
8,181,Male,White,No,3,q,q,3,White,gun,1,1
8,182,Male,White,No,3,q,q,3,White,gun,1,1
8,183,Male,White,No,1,q,q,3,Black,gun,1,1
8,185,Male,White,No,3,q,q,3,White,gun,1,1
8,186,Male,White,No,1,q,q,3,Black,gun,1,1
8,187,Male,White,No,1,q,q,3,Black,gun,1,1
8,188,Male,White,No,3,q,q,3,White,gun,1,1
8,189,Male,White,No,3,q,q,3,White,gun,1,1
8,190,Male,White,No,3,q,q,3,White,gun,1,1
8,191,Male,White,No,3,q,q,3,White,gun,1,1
9,2,Male,Asian,No,4,p,p,3,White,tool,1,0
9,3,Male,Asian,No,2,p,p,3,Black,tool,1,0
9,4,Male,Asian,No,1,q,q,3,Black,gun,1,1
9,5,Male,Asian,No,3,q,q,3,White,gun,1,1
9,6,Male,Asian,No,2,p,p,3,Black,tool,1,0
9,7,Male,Asian,No,1,q,q,3,Black,gun,1,1
9,8,Male,Asian,No,1,q,q,3,Black,gun,1,1
9,9,Male,Asian,No,2,p,p,3,Black,tool,1,0
9,10,Male,Asian,No,2,p,p,3,Black,tool,1,0
9,11,Male,Asian,No,1,q,q,3,Black,gun,1,1
9,12,Male,Asian,No,4,p,p,3,White,tool,1,0
9,13,Male,Asian,No,4,p,p,3,White,tool,1,0
9,14,Male,Asian,No,3,q,q,3,White,gun,1,1
9,15,Male,Asian,No,4,p,p,3,White,tool,1,0
9,16,Male,Asian,No,3,q,q,3,White,gun,1,1
9,17,Male,Asian,No,3,q,q,3,White,gun,1,1
9,19,Male,Asian,No,3,q,q,3,White,gun,1,1
9,20,Male,Asian,No,1,q,q,3,Black,gun,1,1
9,21,Male,Asian,No,3,q,q,3,White,gun,1,1
9,22,Male,Asian,No,4,p,p,3,White,tool,1,0
9,23,Male,Asian,No,1,q,q,3,Black,gun,1,1
9,24,Male,Asian,No,2,p,p,3,Black,tool,1,0
9,25,Male,Asian,No,1,q,q,3,Black,gun,1,1
9,26,Male,Asian,No,4,p,p,3,White,tool,1,0
9,27,Male,Asian,No,1,q,q,3,Black,gun,1,1
9,28,Male,Asian,No,3,q,q,3,White,gun,1,1
9,29,Male,Asian,No,1,q,q,3,Black,gun,1,1
9,30,Male,Asian,No,4,p,p,3,White,tool,1,0
9,31,Male,Asian,No,2,p,p,3,Black,tool,1,0
9,32,Male,Asian,No,4,p,q,3,White,tool,1,1
9,33,Male,Asian,No,4,p,p,3,White,tool,1,0
9,34,Male,Asian,No,3,q,q,3,White,gun,1,1
9,35,Male,Asian,No,1,q,q,3,Black,gun,1,1
9,36,Male,Asian,No,2,p,p,3,Black,tool,1,0
9,37,Male,Asian,No,2,p,p,3,Black,tool,1,0
9,38,Male,Asian,No,3,q,q,3,White,gun,1,1
9,39,Male,Asian,No,4,p,p,3,White,tool,1,0
9,40,Male,Asian,No,2,p,p,3,Black,tool,1,0
9,41,Male,Asian,No,4,p,p,3,White,tool,1,0
9,42,Male,Asian,No,1,q,q,3,Black,gun,1,1
9,43,Male,Asian,No,2,p,p,3,Black,tool,1,0
9,44,Male,Asian,No,1,q,q,3,Black,gun,1,1
9,45,Male,Asian,No,2,p,p,3,Black,tool,1,0
9,46,Male,Asian,No,2,p,p,3,Black,tool,1,0
9,47,Male,Asian,No,4,p,p,3,White,tool,1,0
9,48,Male,Asian,No,1,q,q,3,Black,gun,1,1
9,49,Male,Asian,No,4,p,p,3,White,tool,1,0
9,50,Male,Asian,No,4,p,p,3,White,tool,1,0
9,51,Male,Asian,No,2,p,p,3,Black,tool,1,0
9,52,Male,Asian,No,3,q,q,3,White,gun,1,1
9,53,Male,Asian,No,4,p,p,3,White,tool,1,0
9,54,Male,Asian,No,4,p,p,3,White,tool,1,0
9,55,Male,Asian,No,4,p,p,3,White,tool,1,0
9,56,Male,Asian,No,4,p,p,3,White,tool,1,0
9,57,Male,Asian,No,4,p,p,3,White,tool,1,0
9,58,Male,Asian,No,2,p,p,3,Black,tool,1,0
9,59,Male,Asian,No,1,q,q,3,Black,gun,1,1
9,60,Male,Asian,No,3,q,q,3,White,gun,1,1
9,61,Male,Asian,No,4,p,p,3,White,tool,1,0
9,62,Male,Asian,No,3,q,q,3,White,gun,1,1
9,63,Male,Asian,No,2,p,p,3,Black,tool,1,0
9,64,Male,Asian,No,4,p,p,3,White,tool,1,0
9,65,Male,Asian,No,3,q,q,3,White,gun,1,1
9,66,Male,Asian,No,3,q,p,3,White,gun,1,0
9,67,Male,Asian,No,2,p,p,3,Black,tool,1,0
9,68,Male,Asian,No,3,q,p,3,White,gun,1,0
9,69,Male,Asian,No,3,q,q,3,White,gun,1,1
9,70,Male,Asian,No,2,p,p,3,Black,tool,1,0
9,71,Male,Asian,No,1,q,q,3,Black,gun,1,1
9,72,Male,Asian,No,4,p,p,3,White,tool,1,0
9,73,Male,Asian,No,4,p,p,3,White,tool,1,0
9,74,Male,Asian,No,3,q,q,3,White,gun,1,1
9,75,Male,Asian,No,1,q,q,3,Black,gun,1,1
9,76,Male,Asian,No,2,p,p,3,Black,tool,1,0
9,77,Male,Asian,No,1,q,p,3,Black,gun,1,0
9,78,Male,Asian,No,4,p,p,3,White,tool,1,0
9,79,Male,Asian,No,1,q,p,3,Black,gun,1,0
9,80,Male,Asian,No,1,q,q,3,Black,gun,1,1
9,81,Male,Asian,No,2,p,p,3,Black,tool,1,0
9,82,Male,Asian,No,1,q,q,3,Black,gun,1,1
9,83,Male,Asian,No,3,q,q,3,White,gun,1,1
9,84,Male,Asian,No,4,p,p,3,White,tool,1,0
9,85,Male,Asian,No,3,q,q,3,White,gun,1,1
9,86,Male,Asian,No,4,p,p,3,White,tool,1,0
9,87,Male,Asian,No,4,p,p,3,White,tool,1,0
9,88,Male,Asian,No,1,q,q,3,Black,gun,1,1
9,89,Male,Asian,No,1,q,q,3,Black,gun,1,1
9,90,Male,Asian,No,2,p,p,3,Black,tool,1,0
9,91,Male,Asian,No,2,p,p,3,Black,tool,1,0
9,92,Male,Asian,No,3,q,q,3,White,gun,1,1
9,93,Male,Asian,No,4,p,p,3,White,tool,1,0
9,94,Male,Asian,No,2,p,p,3,Black,tool,1,0
9,95,Male,Asian,No,1,q,q,3,Black,gun,1,1
9,96,Male,Asian,No,3,q,q,3,White,gun,1,1
9,97,Male,Asian,No,4,p,p,3,White,tool,1,0
9,98,Male,Asian,No,4,p,p,3,White,tool,1,0
9,99,Male,Asian,No,4,p,p,3,White,tool,1,0
9,100,Male,Asian,No,3,q,q,3,White,gun,1,1
9,101,Male,Asian,No,1,q,q,3,Black,gun,1,1
9,102,Male,Asian,No,4,p,p,3,White,tool,1,0
9,103,Male,Asian,No,1,q,p,3,Black,gun,1,0
9,104,Male,Asian,No,3,q,q,3,White,gun,1,1
9,105,Male,Asian,No,1,q,q,3,Black,gun,1,1
9,106,Male,Asian,No,1,q,q,3,Black,gun,1,1
9,107,Male,Asian,No,4,p,p,3,White,tool,1,0
9,108,Male,Asian,No,3,q,q,3,White,gun,1,1
9,109,Male,Asian,No,1,q,q,3,Black,gun,1,1
9,110,Male,Asian,No,2,p,p,3,Black,tool,1,0
9,111,Male,Asian,No,1,q,q,3,Black,gun,1,1
9,112,Male,Asian,No,4,p,p,3,White,tool,1,0
9,113,Male,Asian,No,2,p,p,3,Black,tool,1,0
9,114,Male,Asian,No,2,p,p,3,Black,tool,1,0
9,115,Male,Asian,No,4,p,p,3,White,tool,1,0
9,116,Male,Asian,No,3,q,q,3,White,gun,1,1
9,117,Male,Asian,No,4,p,p,3,White,tool,1,0
9,118,Male,Asian,No,2,p,p,3,Black,tool,1,0
9,119,Male,Asian,No,3,q,q,3,White,gun,1,1
9,120,Male,Asian,No,4,p,p,3,White,tool,1,0
9,121,Male,Asian,No,4,p,p,3,White,tool,1,0
9,122,Male,Asian,No,4,p,p,3,White,tool,1,0
9,123,Male,Asian,No,3,q,q,3,White,gun,1,1
9,124,Male,Asian,No,1,q,q,3,Black,gun,1,1
9,125,Male,Asian,No,3,q,q,3,White,gun,1,1
9,126,Male,Asian,No,2,p,p,3,Black,tool,1,0
9,127,Male,Asian,No,2,p,p,3,Black,tool,1,0
9,128,Male,Asian,No,4,p,p,3,White,tool,1,0
9,129,Male,Asian,No,4,p,p,3,White,tool,1,0
9,130,Male,Asian,No,4,p,p,3,White,tool,1,0
9,131,Male,Asian,No,3,q,q,3,White,gun,1,1
9,132,Male,Asian,No,4,p,p,3,White,tool,1,0
9,133,Male,Asian,No,3,q,q,3,White,gun,1,1
9,134,Male,Asian,No,1,q,q,3,Black,gun,1,1
9,135,Male,Asian,No,1,q,q,3,Black,gun,1,1
9,136,Male,Asian,No,4,p,q,3,White,tool,1,1
9,137,Male,Asian,No,1,q,q,3,Black,gun,1,1
9,138,Male,Asian,No,3,q,q,3,White,gun,1,1
9,139,Male,Asian,No,3,q,q,3,White,gun,1,1
9,140,Male,Asian,No,4,p,q,3,White,tool,1,1
9,141,Male,Asian,No,4,p,p,3,White,tool,1,0
9,142,Male,Asian,No,4,p,p,3,White,tool,1,0
9,143,Male,Asian,No,2,p,p,3,Black,tool,1,0
9,144,Male,Asian,No,3,q,q,3,White,gun,1,1
9,145,Male,Asian,No,3,q,q,3,White,gun,1,1
9,146,Male,Asian,No,2,p,p,3,Black,tool,1,0
9,147,Male,Asian,No,1,q,q,3,Black,gun,1,1
9,148,Male,Asian,No,3,q,q,3,White,gun,1,1
9,149,Male,Asian,No,3,q,q,3,White,gun,1,1
9,150,Male,Asian,No,3,q,q,3,White,gun,1,1
9,151,Male,Asian,No,2,p,p,3,Black,tool,1,0
9,152,Male,Asian,No,1,q,q,3,Black,gun,1,1
9,153,Male,Asian,No,2,p,p,3,Black,tool,1,0
9,154,Male,Asian,No,1,q,q,3,Black,gun,1,1
9,155,Male,Asian,No,1,q,q,3,Black,gun,1,1
9,156,Male,Asian,No,1,q,q,3,Black,gun,1,1
9,157,Male,Asian,No,2,p,p,3,Black,tool,1,0
9,158,Male,Asian,No,1,q,q,3,Black,gun,1,1
9,159,Male,Asian,No,2,p,p,3,Black,tool,1,0
9,160,Male,Asian,No,3,q,q,3,White,gun,1,1
9,161,Male,Asian,No,2,p,p,3,Black,tool,1,0
9,162,Male,Asian,No,3,q,q,3,White,gun,1,1
9,163,Male,Asian,No,3,q,q,3,White,gun,1,1
9,164,Male,Asian,No,1,q,q,3,Black,gun,1,1
9,165,Male,Asian,No,3,q,q,3,White,gun,1,1
9,166,Male,Asian,No,2,p,p,3,Black,tool,1,0
9,167,Male,Asian,No,1,q,q,3,Black,gun,1,1
9,168,Male,Asian,No,1,q,q,3,Black,gun,1,1
9,169,Male,Asian,No,1,q,q,3,Black,gun,1,1
9,170,Male,Asian,No,1,q,q,3,Black,gun,1,1
9,171,Male,Asian,No,1,q,q,3,Black,gun,1,1
9,172,Male,Asian,No,3,q,q,3,White,gun,1,1
9,173,Male,Asian,No,3,q,q,3,White,gun,1,1
9,174,Male,Asian,No,3,q,q,3,White,gun,1,1
9,175,Male,Asian,No,1,q,q,3,Black,gun,1,1
9,176,Male,Asian,No,1,q,q,3,Black,gun,1,1
9,177,Male,Asian,No,1,q,q,3,Black,gun,1,1
9,178,Male,Asian,No,2,p,p,3,Black,tool,1,0
9,179,Male,Asian,No,3,q,q,3,White,gun,1,1
9,180,Male,Asian,No,2,p,p,3,Black,tool,1,0
9,181,Male,Asian,No,2,p,p,3,Black,tool,1,0
9,182,Male,Asian,No,3,q,q,3,White,gun,1,1
9,183,Male,Asian,No,2,p,p,3,Black,tool,1,0
9,184,Male,Asian,No,2,p,p,3,Black,tool,1,0
9,185,Male,Asian,No,3,q,q,3,White,gun,1,1
9,186,Male,Asian,No,2,p,p,3,Black,tool,1,0
9,187,Male,Asian,No,3,q,q,3,White,gun,1,1
9,188,Male,Asian,No,2,p,p,3,Black,tool,1,0
9,189,Male,Asian,No,2,p,p,3,Black,tool,1,0
9,190,Male,Asian,No,2,p,p,3,Black,tool,1,0
9,191,Male,Asian,No,2,p,p,3,Black,tool,1,0
10,2,Male,White,No,2,p,p,3,Black,tool,1,0
10,3,Male,White,No,1,q,q,3,Black,gun,1,1
10,4,Male,White,No,3,q,q,3,White,gun,1,1
10,5,Male,White,No,1,q,q,3,Black,gun,1,1
10,6,Male,White,No,1,q,q,3,Black,gun,1,1
10,7,Male,White,No,2,p,p,3,Black,tool,1,0
10,8,Male,White,No,1,q,q,3,Black,gun,1,1
10,9,Male,White,No,3,q,q,3,White,gun,1,1
10,10,Male,White,No,4,p,p,3,White,tool,1,0
10,11,Male,White,No,2,p,p,3,Black,tool,1,0
10,12,Male,White,No,4,p,p,3,White,tool,1,0
10,13,Male,White,No,1,q,q,3,Black,gun,1,1
10,14,Male,White,No,4,p,p,3,White,tool,1,0
10,15,Male,White,No,4,p,p,3,White,tool,1,0
10,16,Male,White,No,2,p,p,3,Black,tool,1,0
10,17,Male,White,No,2,p,p,3,Black,tool,1,0
10,18,Male,White,No,4,p,p,3,White,tool,1,0
10,19,Male,White,No,2,p,p,3,Black,tool,1,0
10,21,Male,White,No,2,p,p,3,Black,tool,1,0
10,22,Male,White,No,3,q,q,3,White,gun,1,1
10,23,Male,White,No,3,q,q,3,White,gun,1,1
10,24,Male,White,No,2,p,p,3,Black,tool,1,0
10,25,Male,White,No,1,q,q,3,Black,gun,1,1
10,26,Male,White,No,3,q,q,3,White,gun,1,1
10,27,Male,White,No,2,p,p,3,Black,tool,1,0
10,28,Male,White,No,4,p,p,3,White,tool,1,0
10,29,Male,White,No,2,p,p,3,Black,tool,1,0
10,30,Male,White,No,3,q,q,3,White,gun,1,1
10,31,Male,White,No,1,q,q,3,Black,gun,1,1
10,32,Male,White,No,3,q,q,3,White,gun,1,1
10,33,Male,White,No,3,q,q,3,White,gun,1,1
10,35,Male,White,No,3,q,q,3,White,gun,1,1
10,36,Male,White,No,1,q,q,3,Black,gun,1,1
10,37,Male,White,No,2,p,p,3,Black,tool,1,0
10,38,Male,White,No,1,q,q,3,Black,gun,1,1
10,39,Male,White,No,2,p,p,3,Black,tool,1,0
10,40,Male,White,No,2,p,p,3,Black,tool,1,0
10,41,Male,White,No,3,q,q,3,White,gun,1,1
10,43,Male,White,No,1,q,q,3,Black,gun,1,1
10,44,Male,White,No,1,q,q,3,Black,gun,1,1
10,45,Male,White,No,2,p,p,3,Black,tool,1,0
10,46,Male,White,No,4,p,p,3,White,tool,1,0
10,47,Male,White,No,1,q,q,3,Black,gun,1,1
10,48,Male,White,No,1,q,q,3,Black,gun,1,1
10,49,Male,White,No,1,q,q,3,Black,gun,1,1
10,50,Male,White,No,3,q,q,3,White,gun,1,1
10,51,Male,White,No,4,p,p,3,White,tool,1,0
10,52,Male,White,No,3,q,q,3,White,gun,1,1
10,53,Male,White,No,4,p,p,3,White,tool,1,0
10,54,Male,White,No,2,p,p,3,Black,tool,1,0
10,55,Male,White,No,3,q,q,3,White,gun,1,1
10,56,Male,White,No,4,p,p,3,White,tool,1,0
10,57,Male,White,No,2,p,p,3,Black,tool,1,0
10,58,Male,White,No,3,q,q,3,White,gun,1,1
10,59,Male,White,No,2,p,p,3,Black,tool,1,0
10,61,Male,White,No,4,p,p,3,White,tool,1,0
10,63,Male,White,No,4,p,p,3,White,tool,1,0
10,64,Male,White,No,1,q,q,3,Black,gun,1,1
10,65,Male,White,No,4,p,p,3,White,tool,1,0
10,66,Male,White,No,2,p,p,3,Black,tool,1,0
10,67,Male,White,No,4,p,p,1,White,tool,1,0
10,69,Male,White,No,2,p,p,3,Black,tool,1,0
10,70,Male,White,No,4,p,p,3,White,tool,1,0
10,73,Male,White,No,1,q,q,3,Black,gun,1,1
10,74,Male,White,No,2,p,p,3,Black,tool,1,0
10,77,Male,White,No,4,p,p,3,White,tool,1,0
10,78,Male,White,No,2,p,p,3,Black,tool,1,0
10,80,Male,White,No,4,p,p,3,White,tool,1,0
10,81,Male,White,No,1,q,q,3,Black,gun,1,1
10,82,Male,White,No,2,p,p,3,Black,tool,1,0
10,85,Male,White,No,3,q,q,3,White,gun,1,1
10,86,Male,White,No,1,q,q,3,Black,gun,1,1
10,87,Male,White,No,1,q,q,3,Black,gun,1,1
10,89,Male,White,No,4,p,p,3,White,tool,1,0
10,90,Male,White,No,4,p,p,3,White,tool,1,0
10,91,Male,White,No,1,q,q,3,Black,gun,1,1
10,92,Male,White,No,4,p,p,3,White,tool,1,0
10,93,Male,White,No,2,p,p,3,Black,tool,1,0
10,94,Male,White,No,3,q,q,3,White,gun,1,1
10,96,Male,White,No,3,q,q,3,White,gun,1,1
10,97,Male,White,No,1,q,q,3,Black,gun,1,1
10,98,Male,White,No,3,q,q,3,White,gun,1,1
10,99,Male,White,No,1,q,q,3,Black,gun,1,1
10,100,Male,White,No,1,q,q,3,Black,gun,1,1
10,101,Male,White,No,1,q,q,3,Black,gun,1,1
10,102,Male,White,No,2,p,p,3,Black,tool,1,0
10,103,Male,White,No,3,q,q,3,White,gun,1,1
10,104,Male,White,No,4,p,p,3,White,tool,1,0
10,107,Male,White,No,3,q,q,3,White,gun,1,1
10,108,Male,White,No,2,p,p,3,Black,tool,1,0
10,109,Male,White,No,1,q,q,3,Black,gun,1,1
10,110,Male,White,No,2,p,p,3,Black,tool,1,0
10,111,Male,White,No,4,p,p,3,White,tool,1,0
10,112,Male,White,No,4,p,p,3,White,tool,1,0
10,114,Male,White,No,4,p,p,3,White,tool,1,0
10,115,Male,White,No,1,q,q,3,Black,gun,1,1
10,116,Male,White,No,2,p,p,3,Black,tool,1,0
10,118,Male,White,No,3,q,q,3,White,gun,1,1
10,119,Male,White,No,3,q,q,3,White,gun,1,1
10,121,Male,White,No,3,q,q,3,White,gun,1,1
10,123,Male,White,No,4,p,p,3,White,tool,1,0
10,124,Male,White,No,4,p,p,3,White,tool,1,0
10,125,Male,White,No,2,p,p,3,Black,tool,1,0
10,126,Male,White,No,4,p,p,3,White,tool,1,0
10,128,Male,White,No,1,q,q,3,Black,gun,1,1
10,130,Male,White,No,2,p,p,3,Black,tool,1,0
10,131,Male,White,No,1,q,q,3,Black,gun,1,1
10,132,Male,White,No,1,q,q,3,Black,gun,1,1
10,133,Male,White,No,2,p,p,3,Black,tool,1,0
10,135,Male,White,No,3,q,q,3,White,gun,1,1
10,136,Male,White,No,2,p,p,3,Black,tool,1,0
10,137,Male,White,No,4,p,p,3,White,tool,1,0
10,138,Male,White,No,4,p,p,3,White,tool,1,0
10,139,Male,White,No,1,q,q,3,Black,gun,1,1
10,140,Male,White,No,3,q,q,3,White,gun,1,1
10,141,Male,White,No,3,q,q,3,White,gun,1,1
10,142,Male,White,No,4,p,p,3,White,tool,1,0
10,143,Male,White,No,4,p,p,3,White,tool,1,0
10,144,Male,White,No,1,q,q,3,Black,gun,1,1
10,145,Male,White,No,3,q,q,3,White,gun,1,1
10,147,Male,White,No,2,p,p,3,Black,tool,1,0
10,149,Male,White,No,2,p,p,3,Black,tool,1,0
10,151,Male,White,No,1,q,q,3,Black,gun,1,1
10,152,Male,White,No,1,q,q,3,Black,gun,1,1
10,153,Male,White,No,3,q,q,3,White,gun,1,1
10,155,Male,White,No,3,q,q,3,White,gun,1,1
10,157,Male,White,No,1,q,q,3,Black,gun,1,1
10,158,Male,White,No,2,p,p,3,Black,tool,1,0
10,159,Male,White,No,2,p,p,3,Black,tool,1,0
10,160,Male,White,No,2,p,p,3,Black,tool,1,0
10,161,Male,White,No,4,p,p,3,White,tool,1,0
10,162,Male,White,No,1,q,q,3,Black,gun,1,1
10,163,Male,White,No,2,p,p,3,Black,tool,1,0
10,165,Male,White,No,4,p,p,3,White,tool,1,0
10,166,Male,White,No,2,p,p,3,Black,tool,1,0
10,168,Male,White,No,1,q,q,3,Black,gun,1,1
10,169,Male,White,No,1,q,q,3,Black,gun,1,1
10,170,Male,White,No,3,q,q,3,White,gun,1,1
10,173,Male,White,No,1,q,q,3,Black,gun,1,1
10,174,Male,White,No,4,p,p,3,White,tool,1,0
10,175,Male,White,No,4,p,p,3,White,tool,1,0
10,176,Male,White,No,2,p,p,3,Black,tool,1,0
10,177,Male,White,No,3,q,q,3,White,gun,1,1
10,178,Male,White,No,2,p,p,3,Black,tool,1,0
10,179,Male,White,No,1,q,q,3,Black,gun,1,1
10,180,Male,White,No,1,q,q,3,Black,gun,1,1
10,181,Male,White,No,3,q,q,3,White,gun,1,1
10,182,Male,White,No,2,p,p,3,Black,tool,1,0
10,183,Male,White,No,2,p,p,3,Black,tool,1,0
10,184,Male,White,No,4,p,p,3,White,tool,1,0
10,186,Male,White,No,3,q,q,3,White,gun,1,1
10,187,Male,White,No,3,q,q,3,White,gun,1,1
10,188,Male,White,No,3,q,q,3,White,gun,1,1
10,190,Male,White,No,3,q,q,3,White,gun,1,1
10,191,Male,White,No,3,q,q,3,White,gun,1,1
11,2,Male,Black,No,3,q,q,3,White,gun,1,1
11,3,Male,Black,No,1,q,q,3,Black,gun,1,1
11,4,Male,Black,No,3,q,q,3,White,gun,1,1
11,5,Male,Black,No,3,q,q,3,White,gun,1,1
11,6,Male,Black,No,2,p,p,3,Black,tool,1,0
11,7,Male,Black,No,2,p,p,3,Black,tool,1,0
11,8,Male,Black,No,1,q,q,3,Black,gun,1,1
11,9,Male,Black,No,1,q,q,3,Black,gun,1,1
11,10,Male,Black,No,2,p,p,3,Black,tool,1,0
11,11,Male,Black,No,1,q,q,3,Black,gun,1,1
11,12,Male,Black,No,4,p,p,3,White,tool,1,0
11,13,Male,Black,No,4,p,p,3,White,tool,1,0
11,14,Male,Black,No,4,p,p,3,White,tool,1,0
11,15,Male,Black,No,2,p,p,3,Black,tool,1,0
11,16,Male,Black,No,2,p,p,3,Black,tool,1,0
11,17,Male,Black,No,1,q,p,3,Black,gun,1,0
11,18,Male,Black,No,4,p,p,3,White,tool,1,0
11,19,Male,Black,No,1,q,q,3,Black,gun,1,1
11,20,Male,Black,No,1,q,q,3,Black,gun,1,1
11,21,Male,Black,No,1,q,q,3,Black,gun,1,1
11,22,Male,Black,No,1,q,q,3,Black,gun,1,1
11,23,Male,Black,No,4,p,p,3,White,tool,1,0
11,24,Male,Black,No,3,q,q,3,White,gun,1,1
11,25,Male,Black,No,2,p,p,3,Black,tool,1,0
11,26,Male,Black,No,4,p,p,3,White,tool,1,0
11,27,Male,Black,No,1,q,q,3,Black,gun,1,1
11,28,Male,Black,No,1,q,q,3,Black,gun,1,1
11,29,Male,Black,No,2,p,p,3,Black,tool,1,0
11,30,Male,Black,No,2,p,p,3,Black,tool,1,0
11,31,Male,Black,No,4,p,p,3,White,tool,1,0
11,32,Male,Black,No,1,q,q,3,Black,gun,1,1
11,33,Male,Black,No,3,q,q,3,White,gun,1,1
11,34,Male,Black,No,3,q,q,3,White,gun,1,1
11,35,Male,Black,No,2,p,p,3,Black,tool,1,0
11,36,Male,Black,No,4,p,p,3,White,tool,1,0
11,37,Male,Black,No,4,p,p,3,White,tool,1,0
11,38,Male,Black,No,4,p,p,3,White,tool,1,0
11,39,Male,Black,No,4,p,p,3,White,tool,1,0
11,40,Male,Black,No,2,p,p,3,Black,tool,1,0
11,41,Male,Black,No,3,q,q,3,White,gun,1,1
11,42,Male,Black,No,3,q,q,3,White,gun,1,1
11,43,Male,Black,No,1,q,q,3,Black,gun,1,1
11,44,Male,Black,No,2,p,p,3,Black,tool,1,0
11,45,Male,Black,No,2,p,p,3,Black,tool,1,0
11,46,Male,Black,No,2,p,p,3,Black,tool,1,0
11,47,Male,Black,No,2,p,p,3,Black,tool,1,0
11,48,Male,Black,No,4,p,p,3,White,tool,1,0
11,49,Male,Black,No,3,q,q,3,White,gun,1,1
11,50,Male,Black,No,3,q,q,3,White,gun,1,1
11,51,Male,Black,No,3,q,q,3,White,gun,1,1
11,52,Male,Black,No,1,q,q,3,Black,gun,1,1
11,53,Male,Black,No,1,q,q,3,Black,gun,1,1
11,54,Male,Black,No,1,q,q,3,Black,gun,1,1
11,55,Male,Black,No,2,p,p,3,Black,tool,1,0
11,56,Male,Black,No,1,q,q,3,Black,gun,1,1
11,57,Male,Black,No,3,q,q,3,White,gun,1,1
11,58,Male,Black,No,2,p,p,3,Black,tool,1,0
11,59,Male,Black,No,3,q,q,3,White,gun,1,1
11,60,Male,Black,No,3,q,q,3,White,gun,1,1
11,61,Male,Black,No,1,q,q,3,Black,gun,1,1
11,62,Male,Black,No,3,q,q,3,White,gun,1,1
11,63,Male,Black,No,3,q,q,3,White,gun,1,1
11,64,Male,Black,No,3,q,q,3,White,gun,1,1
11,65,Male,Black,No,4,p,p,3,White,tool,1,0
11,66,Male,Black,No,1,q,q,1,Black,gun,1,1
11,67,Male,Black,No,1,q,q,3,Black,gun,1,1
11,68,Male,Black,No,4,p,p,3,White,tool,1,0
11,69,Male,Black,No,3,q,q,3,White,gun,1,1
11,70,Male,Black,No,1,q,q,3,Black,gun,1,1
11,71,Male,Black,No,1,q,q,3,Black,gun,1,1
11,72,Male,Black,No,3,q,q,3,White,gun,1,1
11,73,Male,Black,No,2,p,p,3,Black,tool,1,0
11,74,Male,Black,No,2,p,p,3,Black,tool,1,0
11,75,Male,Black,No,1,q,q,3,Black,gun,1,1
11,76,Male,Black,No,3,q,q,3,White,gun,1,1
11,77,Male,Black,No,2,p,p,3,Black,tool,1,0
11,78,Male,Black,No,3,q,q,3,White,gun,1,1
11,79,Male,Black,No,1,q,q,3,Black,gun,1,1
11,80,Male,Black,No,2,p,p,3,Black,tool,1,0
11,81,Male,Black,No,2,p,p,3,Black,tool,1,0
11,82,Male,Black,No,2,p,p,3,Black,tool,1,0
11,83,Male,Black,No,1,q,q,3,Black,gun,1,1
11,84,Male,Black,No,4,p,p,3,White,tool,1,0
11,85,Male,Black,No,3,q,q,3,White,gun,1,1
11,86,Male,Black,No,1,q,q,3,Black,gun,1,1
11,87,Male,Black,No,4,p,p,3,White,tool,1,0
11,88,Male,Black,No,2,p,p,3,Black,tool,1,0
11,89,Male,Black,No,4,p,p,3,White,tool,1,0
11,90,Male,Black,No,3,q,q,3,White,gun,1,1
11,91,Male,Black,No,3,q,q,3,White,gun,1,1
11,93,Male,Black,No,1,q,q,3,Black,gun,1,1
11,94,Male,Black,No,1,q,q,3,Black,gun,1,1
11,95,Male,Black,No,3,q,q,3,White,gun,1,1
11,96,Male,Black,No,3,q,q,3,White,gun,1,1
11,97,Male,Black,No,3,q,q,3,White,gun,1,1
11,98,Male,Black,No,2,p,q,1,Black,tool,1,1
